,Calibrations,Condition,Method,replicate,AD,GTEE,l-true,l-est
2011,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,012,0.11057142857142846,0.3403610331305502,0.3937221998541193,0.37165585235241133
2012,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,013,0.8718571428571437,0.40698266985656734,0.3256748679211805,0.326134597245605
2013,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,014,0.7487857142857138,0.20657402597402602,0.2855467182916142,0.2989729375511726
2014,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,015,0.31842857142857167,0.4169347422510079,0.41942232339173363,0.4195239750027862
2015,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,016,0.7332142857142863,0.6400391461967814,0.30835841517855744,0.3685654335436382
2016,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,017,0.1594285714285715,0.1547498694177939,0.5604273483200962,0.5551725869301555
2017,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,018,0.5649285714285716,0.4487839174613741,0.38936274818326544,0.48390059915476374
2018,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,019,0.4192142857142853,0.3452621166673997,0.41090435887188886,0.49292464598314617
2019,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,020,0.36364285714285727,0.6177261942742422,0.3236500996385593,0.293914500582922
2020,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,021,0.5705000000000001,0.15852186283318354,0.4308501642179797,0.5036384534366977
2021,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,022,0.06664285714285723,0.2737183030793639,0.42266290625893166,0.45625294141965855
2022,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,023,0.3375000000000002,0.2863943024131703,0.43346918792356254,0.41498698483560087
2023,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,024,0.5734285714285712,0.47722426816541796,0.42475725743509013,0.5388290506148705
2024,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,025,0.3011428571428573,0.3343880345049813,0.400145502430177,0.43296137354278963
2025,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,026,0.09735714285714273,0.447604225976245,0.5249063493757731,0.4929931792119789
2026,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,027,0.8920000000000016,0.5511690886402888,0.2435077408943503,0.2989072955556991
2027,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,028,0.1006428571428568,0.4785083374475536,0.4246277146793896,0.4338548261718944
2028,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,029,0.8401428571428563,0.5536683171774818,0.3287022106785076,0.3566302415911904
2029,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,030,0.750214285714286,0.28387493934636776,0.2496335610135199,0.2742396661660291
2030,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,031,0.445142857142857,0.1255662337662337,0.52445466953908,0.5118039361805091
2031,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,032,0.8920000000000018,0.6806043117586844,0.3293475044278366,0.3267877080513053
2032,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,033,0.20321428571428554,0.2654240093240094,0.42014385062073667,0.4265354891835861
2033,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,034,0.8667142857142859,0.5747533214016269,0.31488464012595446,0.35126268880190314
2034,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,035,0.5473571428571425,0.14392900432900424,0.4799391275432321,0.4920932538014377
2035,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,036,0.726142857142857,0.33572957549143984,0.3961543187584693,0.4345365575998696
2036,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,037,0.3987857142857147,0.2032877922077924,0.5181677479974096,0.5263793635189862
2037,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,038,0.21285714285714288,0.25980379990379987,0.5153378041320152,0.5125767442920867
2038,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,039,0.5169285714285716,0.38814690607784974,0.3033530033232861,0.3333870719402292
2039,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,040,0.04257142857142866,0.1632990712990713,0.45428082330855857,0.4357314954939379
2040,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,041,0.5065000000000005,0.43181922408049905,0.3254464322102868,0.25762058320585435
2041,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,042,0.48614285714285727,0.31985208720650643,0.37232167665370824,0.3718928985469366
2042,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,043,0.11049999999999983,0.25732751322751324,0.3160806074446149,0.3128685975160044
2043,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,044,0.8117142857142852,0.5003325168843212,0.32944020161600507,0.3905067904348088
2044,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,045,0.1227142857142856,0.16903346658620758,0.3609557239302861,0.3804334526591919
2045,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,046,0.2861428571428579,0.27319047619047626,0.39210007179445333,0.3948719686447987
2046,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,047,0.08485714285714266,0.5883654322079054,0.30113698705802205,0.27720529786300513
2047,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,048,0.09807142857142842,0.4539461632622257,0.42163923005986015,0.45047757209223976
2048,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,049,0.07507142857142851,0.12423026219063936,0.4299419298930862,0.42221553366577397
2049,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,050,0.770071428571428,0.5629242888218934,0.36282466681283126,0.4278317983217759
2050,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,051,0.13400000000000017,0.2887986589244832,0.4418251152189429,0.44811164635408096
2051,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,052,0.5087857142857141,0.4849110297466817,0.33218262317628167,0.40814389601441486
2052,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,053,0.27678571428571463,0.16357142857142865,0.39740537498133127,0.3862914640053495
2053,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,054,0.30221428571428555,0.1312142857142856,0.4759459794358629,0.48026698042041704
2054,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,055,0.3779999999999998,0.25531688311688344,0.37681397904191166,0.3874179112879296
2055,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,056,0.4100000000000004,0.4192692792908504,0.29773776117399064,0.31091533177733416
2056,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,057,0.5784999999999997,0.5071176431716785,0.32415172554054333,0.38482149290491935
2057,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,058,0.4550714285714282,0.36031394680016465,0.4372775948455489,0.4978012794631588
2058,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,059,0.5181428571428578,0.27371428571428574,0.38810065763593554,0.4237212733502654
2059,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,060,0.5097142857142858,0.30341093929417606,0.4948019177204373,0.4696151203702282
2060,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,061,0.7112142857142859,0.4276165168694914,0.34000665444868927,0.396601473876907
2061,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,062,0.06171428571428587,0.3839680134680135,0.39114377497664143,0.45635146036086705
2062,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,063,0.021000000000000046,0.32828861246561175,0.40867766905750036,0.43301805638764485
2063,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,064,0.4975714285714284,0.36028097618104743,0.41263570765141766,0.41097576225420146
2064,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,065,0.18571428571428564,0.2348105892709664,0.4346732073962597,0.4449515213522367
2065,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,066,0.4643571428571425,0.4051307333735894,0.32184378195162633,0.36335661772728906
2066,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,067,0.61,0.39511468866563204,0.2995044585682732,0.3154833688576255
2067,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,068,0.6384999999999998,0.607833456314879,0.35507800011561186,0.33514454349919054
2068,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,069,0.7662857142857129,0.49901589558325593,0.29590626212812676,0.4031824452890228
2069,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,070,0.16400000000000015,0.21861548451548454,0.4663118127113666,0.5042847457872054
2070,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,071,0.7344285714285723,0.43202907167963434,0.3683559854812576,0.4971014405574463
2071,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,072,0.20499999999999985,0.2771187350587717,0.41257384027852656,0.39846817037493937
2072,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,073,0.7787142857142856,0.2333136486155353,0.39867766941038585,0.3927065452942529
2073,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,074,0.18385714285714258,0.2877151380856756,0.3768057105738163,0.3737824502746089
2074,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,075,0.7153571428571422,0.35093842522257634,0.35688295671059567,0.39686789209044254
2075,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,076,0.2753571428571428,0.4659133954096218,0.39525732536252817,0.43539961419136974
2076,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,077,0.44442857142857156,0.3215125368157199,0.32715576864527396,0.3773783180730441
2077,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,078,0.3226428571428572,0.1531285714285714,0.4337583253918821,0.43834323795712793
2078,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,079,0.1222857142857141,0.18322335211957844,0.45553946355001707,0.41484106931939035
2079,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,080,0.49049999999999955,0.2896021026592452,0.38662979825120436,0.41042120194043863
2080,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,081,0.08007142857142847,0.5091411535356432,0.3672313724953404,0.314540325815639
2081,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,082,0.23578571428571413,0.19476233766233764,0.29659610741531284,0.3000244106027958
2082,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,083,0.8223571428571412,0.49975709170864313,0.3294706501915218,0.3301074153139483
2083,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,084,0.46807142857142875,0.3990456217268832,0.28835362974333284,0.28699625986919985
2084,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,085,0.33607142857142863,0.3902684347369925,0.445419819292493,0.49128366701492593
2085,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,086,0.10707142857142832,0.1121428571428569,0.42152695154859365,0.4593837289922253
2086,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,087,0.5064999999999998,0.2311084656084657,0.42244370974208717,0.39489821583931956
2087,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,088,0.5972142857142857,0.6241160720578842,0.28146032498592616,0.34468421756168
2088,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,089,0.00828571428571428,0.12512515632515608,0.4919077737177936,0.5029954891465732
2089,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,090,0.8672142857142868,0.5869987012987012,0.28843087059931166,0.24146029592466328
2090,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,091,0.7770714285714279,0.2689129870129871,0.33856379357329,0.36288296018784044
2091,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,092,0.38542857142857134,0.3175104903482262,0.418898084112205,0.4213465794849646
2092,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,093,0.5521428571428572,0.3081976430976431,0.4191276391036001,0.41737116303561944
2093,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,094,0.2151428571428571,0.15843909877683446,0.44857051561302713,0.43868251929967333
2094,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,095,0.33957142857142847,0.27148109933392955,0.3393528189272748,0.35956346918998294
2095,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,096,0.7441428571428571,0.44520785726889844,0.4910367853362163,0.5373918604198246
2096,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,097,0.7772857142857139,0.42372881403218754,0.3470171088469945,0.30981884827439454
2097,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,098,0.06700000000000009,0.3924584415584418,0.4537715824135426,0.4076411542919635
2098,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,099,0.3556428571428574,0.2942610871659751,0.4448828037678674,0.47121793203374973
2099,3,outgroup.1.species.1.5.genes.1.5,wLogDate+CASTLES-Pro,100,0.14271428571428613,0.20414285714285693,0.4119124152787123,0.4030254383631062
2100,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),001,0.5350714285714288,0.5302310042696277,0.33784925648665437,0.25311915942925994
2101,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),002,0.7213571428571428,0.5543819671423542,0.3513547922278264,0.22201940829120806
2102,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),003,0.669428571428572,0.30949817219817205,0.3348624227570889,0.23106216971853402
2103,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),004,0.6056428571428565,0.3494705530702997,0.3851867377651313,0.26600023600768724
2104,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),005,0.3277142857142861,0.2244379990379991,0.39354687910148367,0.3392365614646539
2105,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),006,0.28478571428571414,0.5142706570017657,0.3705961922976211,0.3490466742199554
2106,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),007,0.7407857142857146,0.5646233497497991,0.3462319028193906,0.22616747064238857
2107,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),008,0.7117857142857142,0.5299162317597321,0.2903348018634146,0.2562439398687988
2108,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),009,0.5415714285714285,0.5132773961713725,0.29112952107079787,0.25935480510443776
2109,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),010,0.5158571428571428,0.2731002122969102,0.3711677329905182,0.2874900243313356
2110,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),011,0.8711428571428572,0.5005094864117751,0.3564887311202278,0.1878562918683097
2111,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),012,0.11057142857142846,0.3403610331305502,0.3937221998541193,0.3654985362332121
2112,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),013,0.8718571428571437,0.40698266985656734,0.3256748679211805,0.1876771284145698
2113,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),014,0.7487857142857138,0.20657402597402602,0.2855467182916142,0.1804587828517882
2114,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),015,0.31842857142857167,0.4169347422510079,0.41942232339173363,0.34527583147427987
2115,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),016,0.7332142857142863,0.6400391461967814,0.30835841517855744,0.2343715815102621
2116,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),017,0.1594285714285715,0.1547498694177939,0.5604273483200962,0.49772124960381753
2117,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),018,0.5649285714285716,0.4487839174613741,0.38936274818326544,0.304367856112395
2118,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),019,0.4192142857142853,0.3452621166673997,0.41090435887188886,0.3294345615475965
2119,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),020,0.36364285714285727,0.6177261942742422,0.3236500996385593,0.2967969157876882
2120,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),021,0.5705000000000001,0.15852186283318354,0.4308501642179797,0.35242393332792393
2121,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),022,0.06664285714285723,0.2737183030793639,0.42266290625893166,0.42217207684787955
2122,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),023,0.3375000000000002,0.2863943024131703,0.43346918792356254,0.3398160485384952
2123,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),024,0.5734285714285712,0.47722426816541796,0.42475725743509013,0.31719140259240747
2124,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),025,0.3011428571428573,0.3343880345049813,0.400145502430177,0.3466762803889919
2125,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),026,0.09735714285714273,0.447604225976245,0.5249063493757731,0.4411898389816319
2126,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),027,0.8920000000000016,0.5511690886402888,0.2435077408943503,0.14389814047225458
2127,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),028,0.1006428571428568,0.4785083374475536,0.4246277146793896,0.40184610280313987
2128,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),029,0.8401428571428563,0.5536683171774818,0.3287022106785076,0.18446831231674518
2129,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),030,0.750214285714286,0.28387493934636776,0.2496335610135199,0.19436779622527994
2130,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),031,0.445142857142857,0.1255662337662337,0.52445466953908,0.45803464063168253
2131,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),032,0.8920000000000018,0.6806043117586844,0.3293475044278366,0.14640909453407897
2132,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),033,0.20321428571428554,0.2654240093240094,0.42014385062073667,0.3658653874717707
2133,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),034,0.8667142857142859,0.5747533214016269,0.31488464012595446,0.1659682859297553
2134,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),035,0.5473571428571425,0.14392900432900424,0.4799391275432321,0.3374843449529503
2135,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),036,0.726142857142857,0.33572957549143984,0.3961543187584693,0.24891047368184513
2136,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),037,0.3987857142857147,0.2032877922077924,0.5181677479974096,0.4810249994622712
2137,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),038,0.21285714285714288,0.25980379990379987,0.5153378041320152,0.4321801735686609
2138,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),039,0.5169285714285716,0.38814690607784974,0.3033530033232861,0.2440635275827269
2139,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),040,0.04257142857142866,0.1632990712990713,0.45428082330855857,0.42004912843465125
2140,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),041,0.5065000000000005,0.43181922408049905,0.3254464322102868,0.26498460533401663
2141,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),042,0.48614285714285727,0.31985208720650643,0.37232167665370824,0.2763854472323951
2142,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),043,0.11049999999999983,0.25732751322751324,0.3160806074446149,0.2988521470801869
2143,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),044,0.8117142857142852,0.5003325168843212,0.32944020161600507,0.2072253756661714
2144,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),045,0.1227142857142856,0.16903346658620758,0.3609557239302861,0.3514362429952336
2145,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),046,0.2861428571428579,0.27319047619047626,0.39210007179445333,0.3215545443921077
2146,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),047,0.08485714285714266,0.5883654322079054,0.30113698705802205,0.321733874008305
2147,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),048,0.09807142857142842,0.4539461632622257,0.42163923005986015,0.41377623274047537
2148,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),049,0.07507142857142851,0.12423026219063936,0.4299419298930862,0.3968417250978873
2149,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),050,0.770071428571428,0.5629242888218934,0.36282466681283126,0.25671035647696383
2150,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),051,0.13400000000000017,0.2887986589244832,0.4418251152189429,0.39467205111699855
2151,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),052,0.5087857142857141,0.4849110297466817,0.33218262317628167,0.39327916654426803
2152,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),053,0.27678571428571463,0.16357142857142865,0.39740537498133127,0.3359113374700925
2153,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),054,0.30221428571428555,0.1312142857142856,0.4759459794358629,0.3632247098786772
2154,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),055,0.3779999999999998,0.25531688311688344,0.37681397904191166,0.3244819894034417
2155,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),056,0.4100000000000004,0.4192692792908504,0.29773776117399064,0.2704223151169074
2156,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),057,0.5784999999999997,0.5071176431716785,0.32415172554054333,0.25210991392738624
2157,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),058,0.4550714285714282,0.36031394680016465,0.4372775948455489,0.37288029986055177
2158,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),059,0.5181428571428578,0.27371428571428574,0.38810065763593554,0.2988099175729438
2159,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),060,0.5097142857142858,0.30341093929417606,0.4948019177204373,0.32734154183041575
2160,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),061,0.7112142857142859,0.4276165168694914,0.34000665444868927,0.2342036214828702
2161,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),062,0.06171428571428587,0.3839680134680135,0.39114377497664143,0.4026197166787775
2162,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),063,0.021000000000000046,0.32828861246561175,0.40867766905750036,0.41103321991067615
2163,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),064,0.4975714285714284,0.36028097618104743,0.41263570765141766,0.3009398050818137
2164,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),065,0.18571428571428564,0.2348105892709664,0.4346732073962597,0.37438756515419763
2165,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),066,0.4643571428571425,0.4051307333735894,0.32184378195162633,0.28458575752146026
2166,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),067,0.61,0.39511468866563204,0.2995044585682732,0.23359857461800024
2167,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),068,0.6384999999999998,0.607833456314879,0.35507800011561186,0.2597093543130275
2168,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),069,0.7662857142857129,0.49901589558325593,0.29590626212812676,0.22476617198952392
2169,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),070,0.16400000000000015,0.21861548451548454,0.4663118127113666,0.45498227395977797
2170,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),071,0.7344285714285723,0.43202907167963434,0.3683559854812576,0.28220592376236264
2171,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),072,0.20499999999999985,0.2771187350587717,0.41257384027852656,0.3705643781333714
2172,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),073,0.7787142857142856,0.2333136486155353,0.39867766941038585,0.22195690058545128
2173,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),074,0.18385714285714258,0.2877151380856756,0.3768057105738163,0.3471741622969078
2174,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),075,0.7153571428571422,0.35093842522257634,0.35688295671059567,0.24127471699444936
2175,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),076,0.2753571428571428,0.4659133954096218,0.39525732536252817,0.34633057777505094
2176,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),077,0.44442857142857156,0.3215125368157199,0.32715576864527396,0.29550073172914115
2177,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),078,0.3226428571428572,0.1531285714285714,0.4337583253918821,0.38514487644529183
2178,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),079,0.1222857142857141,0.18322335211957844,0.45553946355001707,0.367148220514116
2179,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),080,0.49049999999999955,0.2896021026592452,0.38662979825120436,0.29380177125674534
2180,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),081,0.08007142857142847,0.5091411535356432,0.3672313724953404,0.3389013062825874
2181,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),082,0.23578571428571413,0.19476233766233764,0.29659610741531284,0.268341990708878
2182,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),083,0.8223571428571412,0.49975709170864313,0.3294706501915218,0.17722438608421204
2183,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),084,0.46807142857142875,0.3990456217268832,0.28835362974333284,0.22424619731559792
2184,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),085,0.33607142857142863,0.3902684347369925,0.445419819292493,0.36403924724823067
2185,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),086,0.10707142857142832,0.1121428571428569,0.42152695154859365,0.4234430709243819
2186,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),087,0.5064999999999998,0.2311084656084657,0.42244370974208717,0.27199318842451964
2187,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),088,0.5972142857142857,0.6241160720578842,0.28146032498592616,0.20489657687792764
2188,3,outgroup.1.species.1.5.genes.1.5,wLogDate+Concat(RAxML),089,0.00828571428571428,0.12512515632515608,0.4919077737177936,0.48543716975620566
