,Calibrations,Condition,Method,replicate,AD,GTEE,l-true,l-est
3127,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,028,0.1006428571428568,0.4785083374475536,127.10683001724196,184.9463
3128,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,029,0.8401428571428563,0.5536683171774818,7.422241976587349,4.0961
3129,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,030,0.750214285714286,0.28387493934636776,16.889391758021247,14.3857
3130,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,031,0.445142857142857,0.1255662337662337,212.4955067044794,132.6964
3131,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,032,0.8920000000000018,0.6806043117586844,4.3995764638969,2.8983999999999996
3132,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,033,0.20321428571428554,0.2654240093240094,63.960958178407196,58.91289999999999
3133,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,034,0.8667142857142859,0.5747533214016269,3.9537125024497497,4.2582
3134,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,035,0.5473571428571425,0.14392900432900424,23.361797619402704,29.2525
3135,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,036,0.726142857142857,0.33572957549143984,14.20142803065865,11.2537
3136,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,037,0.3987857142857147,0.2032877922077924,259.53901524322464,214.3728
3137,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,038,0.21285714285714288,0.25980379990379987,107.27860788277385,101.1011
3138,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,039,0.5169285714285716,0.38814690607784974,12.106066405167052,12.8198
3139,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,040,0.04257142857142866,0.1632990712990713,71.23764111207126,66.48599999999999
3140,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,041,0.5065000000000005,0.43181922408049905,11.032483520607101,11.488499999999998
3141,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,042,0.48614285714285727,0.31985208720650643,28.18824271893125,27.4396
3142,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,043,0.11049999999999983,0.25732751322751324,9.885110504605601,12.5273
3143,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,044,0.8117142857142852,0.5003325168843212,6.0217305203614,8.2275
3144,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,045,0.1227142857142856,0.16903346658620758,71.64641300833276,73.02080000000001
3145,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,046,0.2861428571428579,0.27319047619047626,56.3200678725423,53.2755
3146,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,047,0.08485714285714266,0.5883654322079054,17.67541190451125,22.3966
3147,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,048,0.09807142857142842,0.4539461632622257,5.51396947390155,6.8545
3148,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,049,0.07507142857142851,0.12423026219063936,115.44052302634864,118.625
3149,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,050,0.770071428571428,0.5629242888218934,5.21276562047275,4.8798
3150,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,051,0.13400000000000017,0.2887986589244832,47.05316831047215,26.8459
3151,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,052,0.5087857142857141,0.4849110297466817,19.84306785691825,108.2895
3152,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,053,0.27678571428571463,0.16357142857142865,25.982205948933103,23.317800000000002
3153,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,054,0.30221428571428555,0.1312142857142856,28.79981279855,29.997799999999998
3154,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,055,0.3779999999999998,0.25531688311688344,48.531567344295354,46.258500000000005
3155,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,056,0.4100000000000004,0.4192692792908504,3.8995236487522504,4.897
3156,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,057,0.5784999999999997,0.5071176431716785,20.214712569352752,27.475700000000003
3157,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,058,0.4550714285714282,0.36031394680016465,19.12111968024825,18.360500000000002
3158,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,059,0.5181428571428578,0.27371428571428574,38.43033255813471,43.005700000000004
3159,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,060,0.5097142857142858,0.30341093929417606,37.1037778001533,13.879800000000001
3160,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,061,0.7112142857142859,0.4276165168694914,14.1233583568497,14.6456
3161,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,062,0.06171428571428587,0.3839680134680135,23.32652091490355,26.2517
3162,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,063,0.021000000000000046,0.32828861246561175,34.24684625803485,35.659499999999994
3163,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,064,0.4975714285714284,0.36028097618104743,37.42276555113505,39.1999
3164,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,065,0.18571428571428564,0.2348105892709664,48.2773061686742,49.718500000000006
3165,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,066,0.4643571428571425,0.4051307333735894,46.0870500966194,88.9664
3166,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,067,0.61,0.39511468866563204,14.38390233830815,17.1792
3167,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,068,0.6384999999999998,0.607833456314879,6.298598963448599,6.844900000000001
3168,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,069,0.7662857142857129,0.49901589558325593,7.5630146550289,12.1159
3169,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,070,0.16400000000000015,0.21861548451548454,103.4193111359017,146.1986
3170,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,071,0.7344285714285723,0.43202907167963434,15.251266291835101,22.890300000000003
3171,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,072,0.20499999999999985,0.2771187350587717,17.05132597475885,12.1093
3172,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,073,0.7787142857142856,0.2333136486155353,4.449725289020501,4.7508
3173,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,074,0.18385714285714258,0.2877151380856756,28.7818268210127,35.5068
3174,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,075,0.7153571428571422,0.35093842522257634,15.5725472638518,16.8546
3175,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,076,0.2753571428571428,0.4659133954096218,87.06850042236601,104.7614
3176,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,077,0.44442857142857156,0.3215125368157199,15.2942129648972,25.8054
3177,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,078,0.3226428571428572,0.1531285714285714,52.978511343602605,65.1189
3178,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,079,0.1222857142857141,0.18322335211957844,64.30838575610909,37.33710000000001
3179,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,080,0.49049999999999955,0.2896021026592452,38.6897021496684,33.1066
3180,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,081,0.08007142857142847,0.5091411535356432,5.2074668050736,4.1516
3181,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,082,0.23578571428571413,0.19476233766233764,102.27295134374853,102.5234
3182,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,083,0.8223571428571412,0.49975709170864313,9.5256701745205,14.8229
3183,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,084,0.46807142857142875,0.3990456217268832,29.510616960050953,23.6556
3184,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,085,0.33607142857142863,0.3902684347369925,32.61959113174831,49.863600000000005
3185,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,086,0.10707142857142832,0.1121428571428569,77.32013842196315,91.78
3186,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,087,0.5064999999999998,0.2311084656084657,29.41344258513925,20.5963
3187,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,088,0.5972142857142857,0.6241160720578842,8.442265028850901,9.8309
3188,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,089,0.00828571428571428,0.12512515632515608,284.1191808248045,258.03929999999997
3189,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,090,0.8672142857142868,0.5869987012987012,4.2613657127215,2.872
3190,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,091,0.7770714285714279,0.2689129870129871,13.1992634134662,10.5912
3191,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,092,0.38542857142857134,0.3175104903482262,37.28732351127165,27.668799999999997
3192,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,093,0.5521428571428572,0.3081976430976431,22.00821514592755,25.3206
3193,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,094,0.2151428571428571,0.15843909877683446,47.73866708855235,44.9727
3194,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,095,0.33957142857142847,0.27148109933392955,17.7869980610175,21.0671
3195,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,096,0.7441428571428571,0.44520785726889844,10.271864232694902,9.9525
3196,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,097,0.7772857142857139,0.42372881403218754,13.8061336554004,5.4178999999999995
3197,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,098,0.06700000000000009,0.3924584415584418,68.32874281572276,50.9118
3198,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,099,0.3556428571428574,0.2942610871659751,65.18551188612146,52.920199999999994
3199,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+CASTLES-Pro,100,0.14271428571428613,0.20414285714285693,55.187108279498254,61.5285
3200,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,001,0.5350714285714288,0.5302310042696277,16.109366242201702,17.4929
3201,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,002,0.7213571428571428,0.5543819671423542,18.0953367131592,7.9983
3202,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,003,0.669428571428572,0.30949817219817205,19.58667264440435,31.2725
3203,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,004,0.6056428571428565,0.3494705530702997,29.066862864531302,23.1417
3204,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,005,0.3277142857142861,0.2244379990379991,62.085932285984306,64.48320000000001
3205,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,006,0.28478571428571414,0.5142706570017657,19.7480483201508,25.8378
3206,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,007,0.7407857142857146,0.5646233497497991,4.29834907337965,3.0212000000000003
3207,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,008,0.7117857142857142,0.5299162317597321,13.55250753016965,28.8259
3208,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,009,0.5415714285714285,0.5132773961713725,4.235071029021951,3.3112000000000004
3209,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,010,0.5158571428571428,0.2731002122969102,21.602223535635552,19.061100000000003
3210,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,011,0.8711428571428572,0.5005094864117751,3.40072154071425,2.7188
3211,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,012,0.11057142857142846,0.3403610331305502,33.726640926873046,38.908699999999996
3212,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,013,0.8718571428571437,0.40698266985656734,4.2722141758444,2.3667000000000002
3213,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,014,0.7487857142857138,0.20657402597402602,17.397639380863254,15.792
3214,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,015,0.31842857142857167,0.4169347422510079,34.06825689638765,33.3715
3215,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,016,0.7332142857142863,0.6400391461967814,3.013579485665,2.6451
3216,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,017,0.1594285714285715,0.1547498694177939,62.2399871559725,33.629200000000004
3217,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,018,0.5649285714285716,0.4487839174613741,12.74217334259895,12.4291
3218,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,019,0.4192142857142853,0.3452621166673997,29.58044391950905,34.718
3219,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,020,0.36364285714285727,0.6177261942742422,3.8771759551335,5.067
3220,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,021,0.5705000000000001,0.15852186283318354,8.08456558033725,8.3557
3221,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,022,0.06664285714285723,0.2737183030793639,127.26299558200677,149.9148
3222,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,023,0.3375000000000002,0.2863943024131703,117.23894201671534,79.6602
3223,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,024,0.5734285714285712,0.47722426816541796,14.365021029169101,11.3981
3224,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,025,0.3011428571428573,0.3343880345049813,43.667611802294246,53.0994
3225,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,026,0.09735714285714273,0.447604225976245,41.083433721675,46.92659999999999
3226,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,027,0.8920000000000016,0.5511690886402888,5.9389039839024,4.1526
3227,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,028,0.1006428571428568,0.4785083374475536,127.10683001724196,337.2074
3228,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,029,0.8401428571428563,0.5536683171774818,7.422241976587349,3.0931000000000006
3229,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,030,0.750214285714286,0.28387493934636776,16.889391758021247,12.4102
3230,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,031,0.445142857142857,0.1255662337662337,212.4955067044794,75.9514
3231,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,032,0.8920000000000018,0.6806043117586844,4.3995764638969,3.3237
3232,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,033,0.20321428571428554,0.2654240093240094,63.960958178407196,50.235600000000005
3233,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,034,0.8667142857142859,0.5747533214016269,3.9537125024497497,3.2916000000000003
3234,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,035,0.5473571428571425,0.14392900432900424,23.361797619402704,18.4857
3235,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,036,0.726142857142857,0.33572957549143984,14.20142803065865,11.4394
3236,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,037,0.3987857142857147,0.2032877922077924,259.53901524322464,201.346
3237,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,038,0.21285714285714288,0.25980379990379987,107.27860788277385,74.0822
3238,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,039,0.5169285714285716,0.38814690607784974,12.106066405167052,9.7703
3239,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,040,0.04257142857142866,0.1632990712990713,71.23764111207126,62.4627
3240,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,041,0.5065000000000005,0.43181922408049905,11.032483520607101,9.1648
3241,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,042,0.48614285714285727,0.31985208720650643,28.18824271893125,23.9307
3242,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,043,0.11049999999999983,0.25732751322751324,9.885110504605601,12.0518
3243,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,044,0.8117142857142852,0.5003325168843212,6.0217305203614,2.8058
3244,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,045,0.1227142857142856,0.16903346658620758,71.64641300833276,73.97250000000001
3245,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,046,0.2861428571428579,0.27319047619047626,56.3200678725423,50.3578
3246,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,047,0.08485714285714266,0.5883654322079054,17.67541190451125,24.272100000000002
3247,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,048,0.09807142857142842,0.4539461632622257,5.51396947390155,6.0736
3248,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,049,0.07507142857142851,0.12423026219063936,115.44052302634864,109.5189
3249,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,050,0.770071428571428,0.5629242888218934,5.21276562047275,4.609
3250,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,051,0.13400000000000017,0.2887986589244832,47.05316831047215,13.5486
3251,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,052,0.5087857142857141,0.4849110297466817,19.84306785691825,43.8566
3252,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,053,0.27678571428571463,0.16357142857142865,25.982205948933103,10.740000000000002
3253,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,054,0.30221428571428555,0.1312142857142856,28.79981279855,12.8625
3254,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,055,0.3779999999999998,0.25531688311688344,48.531567344295354,57.0329
3255,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,056,0.4100000000000004,0.4192692792908504,3.8995236487522504,4.361000000000001
3256,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,057,0.5784999999999997,0.5071176431716785,20.214712569352752,19.847299999999997
3257,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,058,0.4550714285714282,0.36031394680016465,19.12111968024825,14.2878
3258,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,059,0.5181428571428578,0.27371428571428574,38.43033255813471,24.047200000000004
3259,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,060,0.5097142857142858,0.30341093929417606,37.1037778001533,11.906200000000002
3260,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,061,0.7112142857142859,0.4276165168694914,14.1233583568497,8.1995
3261,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,062,0.06171428571428587,0.3839680134680135,23.32652091490355,55.5867
3262,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,063,0.021000000000000046,0.32828861246561175,34.24684625803485,33.0204
3263,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,064,0.4975714285714284,0.36028097618104743,37.42276555113505,23.9961
3264,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,065,0.18571428571428564,0.2348105892709664,48.2773061686742,41.92830000000001
3265,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,066,0.4643571428571425,0.4051307333735894,46.0870500966194,45.848299999999995
3266,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,067,0.61,0.39511468866563204,14.38390233830815,13.5548
3267,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,068,0.6384999999999998,0.607833456314879,6.298598963448599,3.8719
3268,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,069,0.7662857142857129,0.49901589558325593,7.5630146550289,5.990500000000001
3269,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,070,0.16400000000000015,0.21861548451548454,103.4193111359017,76.1936
3270,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,071,0.7344285714285723,0.43202907167963434,15.251266291835101,12.258600000000001
3271,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,072,0.20499999999999985,0.2771187350587717,17.05132597475885,11.895600000000002
3272,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,073,0.7787142857142856,0.2333136486155353,4.449725289020501,1.4411
3273,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,074,0.18385714285714258,0.2877151380856756,28.7818268210127,32.579800000000006
3274,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,075,0.7153571428571422,0.35093842522257634,15.5725472638518,8.1308
3275,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,076,0.2753571428571428,0.4659133954096218,87.06850042236601,67.44080000000001
3276,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,077,0.44442857142857156,0.3215125368157199,15.2942129648972,15.6072
3277,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,078,0.3226428571428572,0.1531285714285714,52.978511343602605,47.7542
3278,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,079,0.1222857142857141,0.18322335211957844,64.30838575610909,36.6483
3279,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,080,0.49049999999999955,0.2896021026592452,38.6897021496684,39.82
3280,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,081,0.08007142857142847,0.5091411535356432,5.2074668050736,3.7856000000000005
3281,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,082,0.23578571428571413,0.19476233766233764,102.27295134374853,98.1036
3282,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,083,0.8223571428571412,0.49975709170864313,9.5256701745205,7.8403
3283,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,084,0.46807142857142875,0.3990456217268832,29.510616960050953,23.1323
3284,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,085,0.33607142857142863,0.3902684347369925,32.61959113174831,32.4485
3285,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,086,0.10707142857142832,0.1121428571428569,77.32013842196315,76.81830000000001
3286,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,087,0.5064999999999998,0.2311084656084657,29.41344258513925,8.6888
3287,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,088,0.5972142857142857,0.6241160720578842,8.442265028850901,7.0487
3288,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,089,0.00828571428571428,0.12512515632515608,284.1191808248045,418.546
3289,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,090,0.8672142857142868,0.5869987012987012,4.2613657127215,1.7877000000000003
3290,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,091,0.7770714285714279,0.2689129870129871,13.1992634134662,7.6324000000000005
3291,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,092,0.38542857142857134,0.3175104903482262,37.28732351127165,25.3432
3292,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,093,0.5521428571428572,0.3081976430976431,22.00821514592755,16.514400000000002
3293,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,094,0.2151428571428571,0.15843909877683446,47.73866708855235,27.0401
3294,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,095,0.33957142857142847,0.27148109933392955,17.7869980610175,10.5422
3295,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,096,0.7441428571428571,0.44520785726889844,10.271864232694902,5.3641000000000005
3296,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,097,0.7772857142857139,0.42372881403218754,13.8061336554004,4.7689
3297,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,098,0.06700000000000009,0.3924584415584418,68.32874281572276,56.9763
3298,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,099,0.3556428571428574,0.2942610871659751,65.18551188612146,29.462
3299,5,outgroup.1.species.1.5.genes.1.5,MD-Cat+ConBL,100,0.14271428571428613,0.20414285714285693,55.187108279498254,62.61
3300,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,001,0.5350714285714288,0.5302310042696277,16.109366242201702,16.197537
3301,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,002,0.7213571428571428,0.5543819671423542,18.0953367131592,17.204219000000002
3302,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,003,0.669428571428572,0.30949817219817205,19.58667264440435,25.720603
3303,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,004,0.6056428571428565,0.3494705530702997,29.066862864531302,29.755614
3304,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,005,0.3277142857142861,0.2244379990379991,62.085932285984306,61.00248
3305,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,006,0.28478571428571414,0.5142706570017657,19.7480483201508,30.354434999999995
3306,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,007,0.7407857142857146,0.5646233497497991,4.29834907337965,4.686643999999999
3307,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,008,0.7117857142857142,0.5299162317597321,13.55250753016965,33.419777
3308,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,009,0.5415714285714285,0.5132773961713725,4.235071029021951,4.672786
3309,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,010,0.5158571428571428,0.2731002122969102,21.602223535635552,24.304135000000002
3310,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,011,0.8711428571428572,0.5005094864117751,3.40072154071425,2.635296
3311,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,012,0.11057142857142846,0.3403610331305502,33.726640926873046,39.401211
3312,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,013,0.8718571428571437,0.40698266985656734,4.2722141758444,3.276883
3313,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,014,0.7487857142857138,0.20657402597402602,17.397639380863254,17.178202
3314,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,015,0.31842857142857167,0.4169347422510079,34.06825689638765,35.718914999999996
3315,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,016,0.7332142857142863,0.6400391461967814,3.013579485665,2.755423
3316,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,017,0.1594285714285715,0.1547498694177939,62.2399871559725,52.387567000000004
3317,5,outgroup.1.species.1.5.genes.1.5,TreePL+CASTLES-Pro,018,0.5649285714285716,0.4487839174613741,12.74217334259895,14.333053
