,Taxon,Branch Type,l1,l2,l1/l2
493,Sula dactylatra,terminal,27.544121,33.603905,0.819670244
494,  ,internal,29.065879,23.006095,1.263399069
495,Fregata magnificens,terminal,56.61,56.61,1
496,  ,internal,2.145691,2.092876,1.025235609
497,Pelecanus crispus,terminal,33.435662,33.034538,1.012142564
498,Scopus umbretta,terminal,33.435662,33.034538,1.012142564
499,  ,internal,0.734338,1.135462,0.646730582
500,Balaeniceps rex,terminal,34.17,34.17,1
501,  ,internal,16.255315,16.427145,0.989539874
502,Cochlearius cochlearius,terminal,35.4,35.4,1
503,Egretta garzetta,terminal,35.4,35.4,1
504,  ,internal,15.025315,15.197145,0.988693271
505,  ,internal,0.552217,0.728096,0.758439821
506,Mesembrinibis cayennensis,terminal,22.206643,22.047785,1.007205168
507,Nipponia nippon,terminal,22.206643,22.047785,1.007205168
508,  ,internal,28.77089,29.277455,0.982697779
509,  ,internal,7.778158,7.377636,1.054288664
510,  ,internal,1.461856,0.904527,1.616155184
511,Ciconia maguari,terminal,60.217547,59.607403,1.010236044
512,  ,internal,5.889674,6.382174,0.922831938
513,Calonectris borealis,terminal,13.881431,13.743952,1.010002873
514,Pelecanoides urinatrix,terminal,13.881431,13.743952,1.010002873
515,  ,internal,0.811997,1.192291,0.681039276
516,Fulmarus glacialis,terminal,14.693428,14.936242,0.9837433
517,  ,internal,13.247051,13.170226,1.005833233
518,Hydrobates tethys,terminal,27.940479,28.106469,0.994094242
519,  ,internal,2.207275,3.162857,0.697873789
520,Fregetta grallaria,terminal,13.239167,12.025304,1.100942396
521,Oceanites oceanicus,terminal,13.239167,12.025304,1.100942396
522,  ,internal,16.908586,19.244022,0.878640962
523,  ,internal,8.352247,7.230674,1.155113202
524,Thalassarche chlororhynchos,terminal,38.5,38.5,1
525,  ,internal,27.35,27.35,1
526,Aptenodytes forsteri,terminal,12.5,12.5,1
527,Pygoscelis adeliae,terminal,12.5,12.5,1
528,  ,internal,53.35,53.35,1
529,  ,internal,0.257221,0.139577,1.84286093
530,  ,internal,1.043585,0.45348,2.301281203
531,Gavia stellata,terminal,67.150807,66.443057,1.010651978
532,  ,internal,1.682084,0.750542,2.241159056
533,Eurypyga helias,terminal,26.237472,27.659921,0.948573642
534,Rhynochetos jubatus,terminal,26.237472,27.659921,0.948573642
535,  ,internal,31.642528,30.220079,1.047069665
536,Phaethon lepturus,terminal,57.88,57.88,1
537,  ,internal,10.95289,9.313599,1.176010477
538,  ,internal,0.653533,0.690145,0.946950279
539,Chaetura pelagica,terminal,59.82,59.82,1
540,Hemiprocne comata,terminal,59.82,59.82,1
541,  ,internal,0.797984,0.886315,0.900339044
542,Calypte anna,terminal,10.663187,12.815743,0.832038142
543,Oreotrochilus melanogaster,terminal,10.663187,12.815743,0.832038142
544,  ,internal,49.954797,47.890571,1.043102973
545,  ,internal,0.402016,0.313685,1.281591405
546,Aegotheles bennettii,terminal,61.02,61.02,1
547,  ,internal,3.232534,2.850883,1.133871155
548,Podargus strigoides,terminal,64.252534,63.870883,1.005975352
549,  ,internal,0.643362,0.494742,1.300398996
550,Nyctibius bracteatus,terminal,16.483182,18.952486,0.869710813
551,Nyctibius grandis,terminal,16.483182,18.952486,0.869710813
552,  ,internal,46.580615,42.777184,1.088912608
553,Steatornis caripensis,terminal,63.063797,61.72967,1.021612411
554,  ,internal,1.832099,2.635955,0.695041835
555,  ,internal,0.742659,0.513514,1.446229314
556,Antrostomus carolinensis,terminal,18.255693,18.322401,0.996359211
557,Chordeiles acutipennis,terminal,18.255693,18.322401,0.996359211
558,  ,internal,2.082165,2.443965,0.851961873
559,Nyctiprogne leucopyga,terminal,20.337857,20.766366,0.979365239
560,  ,internal,45.300698,44.112773,1.026929275
561,  ,internal,3.847869,3.004604,1.280657617
562,  ,internal,0.228035,0.618135,0.368908086
563,Uria aalge,terminal,3.407635,4.929039,0.691338616
564,Uria lomvia,terminal,3.407635,4.929039,0.691338616
565,  ,internal,18.292365,16.770961,1.090716567
566,Alca torda,terminal,21.7,21.7,1
567,  ,internal,0.943583,1.056693,0.892958504
568,Cepphus grylle,terminal,22.643583,22.756693,0.995029594
569,  ,internal,1.473529,2.990627,0.492715742
570,Stercorarius parasiticus,terminal,24.117112,25.74732,0.936684362
571,  ,internal,0.833318,0.793867,1.049694722
572,Chroicocephalus maculipennis,terminal,2.077183,2.724476,0.762415598
573,Larus smithsonianus,terminal,2.077183,2.724476,0.762415598
574,  ,internal,0.426008,0.659755,0.645706361
575,Rissa tridactyla,terminal,2.503191,3.384232,0.739662943
576,  ,internal,16.05132,13.645022,1.176349881
577,Phaetusa simplex,terminal,17.933336,16.128071,1.111933101
578,Rynchops niger,terminal,17.933336,16.128071,1.111933101
579,  ,internal,0.621174,0.901184,0.689286539
580,  ,internal,6.39592,9.511933,0.672410119
581,  ,internal,5.00575,6.283501,0.796649829
582,Glareola pratincola,terminal,21.429006,21.053528,1.017834446
583,Rhinoptilus africanus,terminal,21.429006,21.053528,1.017834446
584,  ,internal,3.432739,4.351267,0.788905622
585,Dromas ardeola,terminal,24.861745,25.404795,0.978624114
586,  ,internal,5.094435,7.419893,0.686591437
587,  ,internal,17.226618,16.129724,1.068004511
588,Turnix velox,terminal,47.182798,48.954413,0.963810923
589,  ,internal,2.076916,2.961766,0.701242434
590,Nycticryphes semicollaris,terminal,23.727018,18.904441,1.255102862
591,Rostratula benghalensis,terminal,23.727018,18.904441,1.255102862
592,  ,internal,4.924388,9.720618,0.506592071
593,Jacana jacana,terminal,28.651406,28.625059,1.000920417
594,  ,internal,3.818594,3.844941,0.993147619
595,Pedionomus torquatus,terminal,26.72944,25.609393,1.043735789
596,Thinocorus orbignyianus,terminal,26.72944,25.609393,1.043735789
597,  ,internal,5.74056,6.860607,0.836742288
598,  ,internal,2.542408,6.500809,0.391091017
599,Arenaria interpres,terminal,20.299305,14.75726,1.375547019
600,Calidris pugnax,terminal,20.299305,14.75726,1.375547019
601,  ,internal,2.418652,8.024513,0.301407948
602,Limosa lapponica,terminal,22.717956,22.781773,0.997198769
603,  ,internal,12.294452,16.189036,0.759430765
604,  ,internal,14.247306,12.94537,1.100571556
605,  ,internal,3.182357,3.308663,0.961825668
606,Charadrius alexandrinus,terminal,18.792005,18.624496,1.008994015
607,Charadrius vociferus,terminal,18.792005,18.624496,1.008994015
608,  ,internal,6.464142,7.438381,0.869025397
609,Himantopus himantopus,terminal,18.184099,15.738802,1.155367416
610,Ibidorhyncha struthersii,terminal,18.184099,15.738802,1.155367416
611,  ,internal,7.072047,10.324076,0.685005322
612,  ,internal,13.407944,17.299606,0.775043316
613,Chionis minor,terminal,8.205127,9.407424,0.872197001
614,Pluvianellus socialis,terminal,8.205127,9.407424,0.872197001
615,  ,internal,24.221297,26.878986,0.901123911
616,Burhinus bistriatus,terminal,32.426424,36.28641,0.893624473
617,  ,internal,6.237667,7.076074,0.88151523
618,  ,internal,13.777981,11.862358,1.161487539
619,  ,internal,16.032228,12.256761,1.30803138
620,Balearica regulorum,terminal,14.41802,13.529231,1.065693978
621,Grus americana,terminal,14.41802,13.529231,1.065693978
622,  ,internal,10.050357,9.883882,1.016843078
623,Aramus guarauna,terminal,24.468378,23.413113,1.045071537
624,  ,internal,25.270667,24.41275,1.03514217
625,Psophia crepitans,terminal,49.739044,47.825862,1.040003085
626,  ,internal,11.020956,12.934138,0.85208276
627,Atlantisia rogersi,terminal,13.558834,16.159501,0.839062667
628,Zapornia atra,terminal,13.558834,16.159501,0.839062667
629,  ,internal,31.460357,27.73407,1.134357741
630,Heliornis fulica,terminal,45.01919,43.893571,1.025644279
631,  ,internal,15.74081,16.866429,0.933262755
632,  ,internal,7.714299,6.721603,1.147687389
633,  ,internal,0.624839,0.567634,1.100777966
634,Opisthocomus hoazin,terminal,69.099139,68.049237,1.015428564
635,  ,internal,0.61532,0.452642,1.359396609
636,  ,internal,0.219127,0.630514,0.347537089
637,  ,internal,0.353817,0.272561,1.298120421
638,Ceuthmochares aereus,terminal,25.575364,23.44802,1.090725955
639,Piaya cayana,terminal,25.575364,23.44802,1.090725955
640,  ,internal,6.024142,7.742283,0.778083415
641,Cuculus canorus,terminal,31.599505,31.190303,1.013119526
642,  ,internal,8.537794,10.026992,0.851481082
643,Centropus bengalensis,terminal,5.162769,8.538169,0.604669338
644,Centropus unirufus,terminal,5.162769,8.538169,0.604669338
645,  ,internal,34.97453,32.679126,1.070240679
646,  ,internal,3.978833,3.749915,1.061046184
647,Geococcyx californianus,terminal,37.275162,36.871699,1.010942349
648,Crotophaga sulcirostris,terminal,37.275162,36.871699,1.010942349
649,  ,internal,6.840971,8.09551,0.84503274
650,  ,internal,11.992269,11.172632,1.073361138
651,Ardeotis kori,terminal,12.733884,13.635585,0.933871484
652,Chlamydotis macqueenii,terminal,12.733884,13.635585,0.933871484
653,  ,internal,2.543367,2.378693,1.069228774
654,Lophotis ruficrista,terminal,15.277251,16.014278,0.953976882
655,  ,internal,40.83115,40.125563,1.017584476
656,  ,internal,0.571599,0.540159,1.058205084
657,Corythaeola cristata,terminal,17.993159,17.529783,1.026433642
658,Corythaixoides concolor,terminal,17.993159,17.529783,1.026433642
659,  ,internal,8.184753,9.386172,0.872001174
660,Tauraco erythrolophus,terminal,26.177912,26.915955,0.972579721
661,  ,internal,30.502088,29.764045,1.024796462
662,  ,internal,9.427345,5.569485,1.692678048
663,Columba livia,terminal,16.34339,14.214938,1.149733471
664,Patagioenas fasciata,terminal,16.34339,14.214938,1.149733471
665,  ,internal,6.896379,8.742202,0.788860633
666,Columbina picui,terminal,23.239769,22.95714,1.012311159
667,  ,internal,0.605441,0.533179,1.135530469
668,Alopecoenas beccarii,terminal,22.383146,21.964904,1.019041376
669,Caloenas nicobarica,terminal,22.383146,21.964904,1.019041376
670,  ,internal,1.462065,1.525414,0.958470946
671,  ,internal,40.360248,37.530165,1.075408222
672,Pterocles gutturalis,terminal,15.211775,15.018818,1.012847682
673,Syrrhaptes paradoxus,terminal,15.211775,15.018818,1.012847682
674,  ,internal,1.5296,1.792312,0.853422842
675,Pterocles burchelli,terminal,16.741375,16.81113,0.995850666
676,  ,internal,43.276503,41.57802,1.040850502
677,Mesitornis unicolor,terminal,60.017878,58.38915,1.027894361
678,  ,internal,4.187581,2.631333,1.591429515
679,  ,internal,1.901886,1.229001,1.547505657
680,  ,internal,4.180058,7.155468,0.584176744
681,  ,internal,0.545019,0.593608,0.918146319
682,Podiceps cristatus,terminal,10.318248,11.194483,0.921726175
683,Podilymbus podiceps,terminal,10.318248,11.194483,0.921726175
684,  ,internal,25.961752,25.085517,1.034929916
685,Phoenicopterus ruber,terminal,36.28,36.28,1
686,  ,internal,34.552422,33.718562,1.024729999
687,  ,internal,19.487256,18.919966,1.029983669
688,Anas platyrhynchos,terminal,0.936826,2.000919,0.468197863
689,Anas zonorhyncha,terminal,0.936826,2.000919,0.468197863
690,  ,internal,6.329031,6.056491,1.044999654
691,Asarcornis scutulata,terminal,7.265857,8.05741,0.901760864
692,  ,internal,1.451193,1.487976,0.975279843
693,Cairina moschata,terminal,8.71705,9.545386,0.91322132
694,  ,internal,19.19295,18.364614,1.045105005
695,Anser cygnoid,terminal,27.91,27.91,1
696,  ,internal,25.355616,23.237394,1.091155747
697,Anseranas semipalmata,terminal,53.265616,51.147394,1.041414075
698,  ,internal,5.463063,5.649445,0.967008795
699,Chauna torquata,terminal,58.728679,56.796839,1.03401316
700,  ,internal,9.011321,10.943161,0.823465999
701,Alectura lathami,terminal,57.966672,58.560941,0.989852127
702,Penelope pileata,terminal,53.622468,54.383628,0.986003876
703,Numida meleagris,terminal,40.427013,37.280722,1.084394583
704,Meleagris gallopavo,terminal,19.141682,17.416974,1.099024549
705,Tympanuchus cupido,terminal,19.141682,17.416974,1.099024549
706,  ,internal,1.725704,1.674071,1.030842778
707,Phasianus colchicus,terminal,20.867386,19.091045,1.093045771
708,  ,internal,10.176904,9.598993,1.060205378
709,Gallus gallus,terminal,29.566997,27.224336,1.086050253
710,Coturnix japonica,terminal,29.566997,27.224336,1.086050253
711,  ,internal,1.477294,1.465702,1.007908838
712,  ,internal,7.897368,7.223277,1.093322048
713,Odontophorus gujanensis,terminal,16.61132,15.608731,1.064232576
714,Colinus virginianus,terminal,7.104545,6.470436,1.098000969
715,Callipepla squamata,terminal,7.104545,6.470436,1.098000969
716,  ,internal,9.506775,9.138295,1.04032262
717,  ,internal,22.330338,20.304583,1.099768363
718,  ,internal,1.485355,1.367408,1.086255894
719,  ,internal,13.195454,17.102905,0.771532906
720,  ,internal,4.344204,4.177314,1.03995151
721,  ,internal,9.773328,9.179059,1.064741822
722,  ,internal,22.579679,21.178528,1.066159036
